Area,MTU,Fossil Gas  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
BZN|SE3,17.12.2022 14:00 - 17.12.2022 15:00 (CET/CEST),0,1103,4408,1283,1,1980
BZN|SE3,17.12.2022 15:00 - 17.12.2022 16:00 (CET/CEST),0,1071,4408,1290,0,2013
BZN|SE3,17.12.2022 16:00 - 17.12.2022 17:00 (CET/CEST),0,1043,4408,1290,0,2076
BZN|SE3,17.12.2022 17:00 - 17.12.2022 18:00 (CET/CEST),0,1042,4408,1290,0,2095
BZN|SE3,17.12.2022 18:00 - 17.12.2022 19:00 (CET/CEST),0,1001,4737,1301,0,2158
BZN|SE3,17.12.2022 19:00 - 17.12.2022 20:00 (CET/CEST),0,911,4868,1299,0,2207
BZN|SE3,17.12.2022 20:00 - 17.12.2022 21:00 (CET/CEST),0,863,5012,1297,0,2254
BZN|SE3,17.12.2022 21:00 - 17.12.2022 22:00 (CET/CEST),0,858,5117,1283,0,2278
BZN|SE3,17.12.2022 22:00 - 17.12.2022 23:00 (CET/CEST),0,829,5171,1254,0,2353
BZN|SE3,17.12.2022 23:00 - 18.12.2022 00:00 (CET/CEST),0,810,5194,1245,0,2372
BZN|SE3,18.12.2022 00:00 - 18.12.2022 01:00 (CET/CEST),0,760,5234,1152,0,2484
BZN|SE3,18.12.2022 01:00 - 18.12.2022 02:00 (CET/CEST),0,750,5305,1176,0,2495
BZN|SE3,18.12.2022 02:00 - 18.12.2022 03:00 (CET/CEST),0,748,5305,1123,0,2512
BZN|SE3,18.12.2022 03:00 - 18.12.2022 04:00 (CET/CEST),0,751,5306,1085,0,2488
BZN|SE3,18.12.2022 04:00 - 18.12.2022 05:00 (CET/CEST),0,754,5332,1091,0,2488
BZN|SE3,18.12.2022 05:00 - 18.12.2022 06:00 (CET/CEST),0,770,5384,1114,0,2507
BZN|SE3,18.12.2022 06:00 - 18.12.2022 07:00 (CET/CEST),0,780,5411,1113,0,2522
BZN|SE3,18.12.2022 07:00 - 18.12.2022 08:00 (CET/CEST),0,825,5410,1129,0,2555
BZN|SE3,18.12.2022 08:00 - 18.12.2022 09:00 (CET/CEST),0,854,5410,1151,0,2583
BZN|SE3,18.12.2022 09:00 - 18.12.2022 10:00 (CET/CEST),0,850,5409,1167,1,2600
BZN|SE3,18.12.2022 10:00 - 18.12.2022 11:00 (CET/CEST),0,844,5408,1170,2,2597
BZN|SE3,18.12.2022 11:00 - 18.12.2022 12:00 (CET/CEST),0,845,5408,1097,3,2589
BZN|SE3,18.12.2022 12:00 - 18.12.2022 13:00 (CET/CEST),0,846,5408,1100,3,2572
BZN|SE3,18.12.2022 13:00 - 18.12.2022 14:00 (CET/CEST),0,852,5410,1123,2,2517
BZN|SE3,18.12.2022 14:00 - 18.12.2022 15:00 (CET/CEST),0,858,5409,1098,1,2435
BZN|SE3,18.12.2022 15:00 - 18.12.2022 16:00 (CET/CEST),0,863,5411,1132,0,2344
BZN|SE3,18.12.2022 16:00 - 18.12.2022 17:00 (CET/CEST),0,851,5411,1125,0,2196
BZN|SE3,18.12.2022 17:00 - 18.12.2022 18:00 (CET/CEST),0,926,5410,1124,0,2032
BZN|SE3,18.12.2022 18:00 - 18.12.2022 19:00 (CET/CEST),0,963,5412,1131,0,1909
BZN|SE3,18.12.2022 19:00 - 18.12.2022 20:00 (CET/CEST),0,948,5411,1115,0,1835
BZN|SE3,18.12.2022 20:00 - 18.12.2022 21:00 (CET/CEST),0,796,5411,1088,0,1766
BZN|SE3,18.12.2022 21:00 - 18.12.2022 22:00 (CET/CEST),0,776,5411,1076,0,1654
BZN|SE3,18.12.2022 22:00 - 18.12.2022 23:00 (CET/CEST),0,747,5411,1054,0,1528
BZN|SE3,18.12.2022 23:00 - 19.12.2022 00:00 (CET/CEST),0,745,5410,1021,0,1450
BZN|SE3,19.12.2022 00:00 - 19.12.2022 01:00 (CET/CEST),0,720,5410,995,0,1304
BZN|SE3,19.12.2022 01:00 - 19.12.2022 02:00 (CET/CEST),0,711,5410,996,0,1242
BZN|SE3,19.12.2022 02:00 - 19.12.2022 03:00 (CET/CEST),0,704,5410,1021,0,1231
BZN|SE3,19.12.2022 03:00 - 19.12.2022 04:00 (CET/CEST),0,695,5411,1030,0,1166
BZN|SE3,19.12.2022 04:00 - 19.12.2022 05:00 (CET/CEST),0,692,5411,1042,0,1121
BZN|SE3,19.12.2022 05:00 - 19.12.2022 06:00 (CET/CEST),0,717,5411,1073,0,1112
BZN|SE3,19.12.2022 06:00 - 19.12.2022 07:00 (CET/CEST),0,822,5410,1116,0,1094
BZN|SE3,19.12.2022 07:00 - 19.12.2022 08:00 (CET/CEST),0,960,5411,1158,0,1107
BZN|SE3,19.12.2022 08:00 - 19.12.2022 09:00 (CET/CEST),0,1044,5412,1195,0,1075
BZN|SE3,19.12.2022 09:00 - 19.12.2022 10:00 (CET/CEST),0,1058,5427,1214,1,1055
BZN|SE3,19.12.2022 10:00 - 19.12.2022 11:00 (CET/CEST),0,1054,5442,1221,3,993
BZN|SE3,19.12.2022 11:00 - 19.12.2022 12:00 (CET/CEST),0,1067,5440,1220,5,880
BZN|SE3,19.12.2022 12:00 - 19.12.2022 13:00 (CET/CEST),0,1079,5441,1222,4,786
BZN|SE3,19.12.2022 13:00 - 19.12.2022 14:00 (CET/CEST),0,1120,5453,1225,2,763
BZN|SE3,19.12.2022 14:00 - 19.12.2022 15:00 (CET/CEST),0,1122,5466,1219,0,729
BZN|SE3,19.12.2022 15:00 - 19.12.2022 16:00 (CET/CEST),0,1120,5467,1220,0,714
BZN|SE3,19.12.2022 16:00 - 19.12.2022 17:00 (CET/CEST),0,1081,5467,1221,0,689
BZN|SE3,19.12.2022 17:00 - 19.12.2022 18:00 (CET/CEST),0,1082,5478,1218,0,676
BZN|SE3,19.12.2022 18:00 - 19.12.2022 19:00 (CET/CEST),0,1036,5511,1223,0,665
BZN|SE3,19.12.2022 19:00 - 19.12.2022 20:00 (CET/CEST),0,960,5510,1172,0,634
BZN|SE3,19.12.2022 20:00 - 19.12.2022 21:00 (CET/CEST),0,848,5510,1153,0,630
BZN|SE3,19.12.2022 21:00 - 19.12.2022 22:00 (CET/CEST),0,767,5524,1130,0,642
BZN|SE3,19.12.2022 22:00 - 19.12.2022 23:00 (CET/CEST),0,696,5539,1094,0,678
BZN|SE3,19.12.2022 23:00 - 20.12.2022 00:00 (CET/CEST),0,650,5537,1065,0,726
BZN|SE3,20.12.2022 00:00 - 20.12.2022 01:00 (CET/CEST),0,609,5537,983,0,723
BZN|SE3,20.12.2022 01:00 - 20.12.2022 02:00 (CET/CEST),0,595,5539,952,0,797
BZN|SE3,20.12.2022 02:00 - 20.12.2022 03:00 (CET/CEST),0,589,5544,942,0,892
BZN|SE3,20.12.2022 03:00 - 20.12.2022 04:00 (CET/CEST),0,586,5545,944,0,993
BZN|SE3,20.12.2022 04:00 - 20.12.2022 05:00 (CET/CEST),0,583,5545,941,0,1096
BZN|SE3,20.12.2022 05:00 - 20.12.2022 06:00 (CET/CEST),0,590,5558,944,0,1222
BZN|SE3,20.12.2022 06:00 - 20.12.2022 07:00 (CET/CEST),0,654,5588,934,0,1351
BZN|SE3,20.12.2022 07:00 - 20.12.2022 08:00 (CET/CEST),0,739,5588,922,0,1435
BZN|SE3,20.12.2022 08:00 - 20.12.2022 09:00 (CET/CEST),0,845,5589,932,0,1492
BZN|SE3,20.12.2022 09:00 - 20.12.2022 10:00 (CET/CEST),0,901,5623,910,0,1532
BZN|SE3,20.12.2022 10:00 - 20.12.2022 11:00 (CET/CEST),0,905,5622,904,1,1523
BZN|SE3,20.12.2022 11:00 - 20.12.2022 12:00 (CET/CEST),0,910,5623,899,2,1478
BZN|SE3,20.12.2022 12:00 - 20.12.2022 13:00 (CET/CEST),0,905,5623,910,2,1449
BZN|SE3,20.12.2022 13:00 - 20.12.2022 14:00 (CET/CEST),0,916,5637,917,1,1437
BZN|SE3,20.12.2022 14:00 - 20.12.2022 15:00 (CET/CEST),0,921,5652,886,0,1430
BZN|SE3,20.12.2022 15:00 - 20.12.2022 16:00 (CET/CEST),0,910,5651,859,0,1504
BZN|SE3,20.12.2022 16:00 - 20.12.2022 17:00 (CET/CEST),0,905,5676,859,0,1555
BZN|SE3,20.12.2022 17:00 - 20.12.2022 18:00 (CET/CEST),0,924,5691,835,0,1565
BZN|SE3,20.12.2022 18:00 - 20.12.2022 19:00 (CET/CEST),0,884,5690,835,0,1474
BZN|SE3,20.12.2022 19:00 - 20.12.2022 20:00 (CET/CEST),0,928,5691,836,0,1459
BZN|SE3,20.12.2022 20:00 - 20.12.2022 21:00 (CET/CEST),0,907,5691,865,0,1464
BZN|SE3,20.12.2022 21:00 - 20.12.2022 22:00 (CET/CEST),0,866,5701,880,0,1464
BZN|SE3,20.12.2022 22:00 - 20.12.2022 23:00 (CET/CEST),0,800,5702,919,0,1430
BZN|SE3,20.12.2022 23:00 - 21.12.2022 00:00 (CET/CEST),0,670,5701,910,0,1422
BZN|SE3,21.12.2022 00:00 - 21.12.2022 01:00 (CET/CEST),0,652,5713,935,0,1632
BZN|SE3,21.12.2022 01:00 - 21.12.2022 02:00 (CET/CEST),0,643,5724,937,0,1672
BZN|SE3,21.12.2022 02:00 - 21.12.2022 03:00 (CET/CEST),0,638,5726,936,0,1630
BZN|SE3,21.12.2022 03:00 - 21.12.2022 04:00 (CET/CEST),0,634,5726,938,0,1630
BZN|SE3,21.12.2022 04:00 - 21.12.2022 05:00 (CET/CEST),0,635,5752,973,0,1619
BZN|SE3,21.12.2022 05:00 - 21.12.2022 06:00 (CET/CEST),0,685,5756,1005,0,1609
BZN|SE3,21.12.2022 06:00 - 21.12.2022 07:00 (CET/CEST),0,837,5756,1018,0,1614
BZN|SE3,21.12.2022 07:00 - 21.12.2022 08:00 (CET/CEST),0,998,5755,989,0,1622
BZN|SE3,21.12.2022 08:00 - 21.12.2022 09:00 (CET/CEST),0,1010,5777,988,0,1674
BZN|SE3,21.12.2022 09:00 - 21.12.2022 10:00 (CET/CEST),0,952,5778,983,0,1747
BZN|SE3,21.12.2022 10:00 - 21.12.2022 11:00 (CET/CEST),0,939,5775,1004,2,1759
BZN|SE3,21.12.2022 11:00 - 21.12.2022 12:00 (CET/CEST),0,938,5776,951,4,1780
BZN|SE3,21.12.2022 12:00 - 21.12.2022 13:00 (CET/CEST),0,949,5777,966,4,1747
BZN|SE3,21.12.2022 13:00 - 21.12.2022 14:00 (CET/CEST),0,934,5783,974,2,1693
BZN|SE3,21.12.2022 14:00 - 21.12.2022 15:00 (CET/CEST),0,921,5783,949,1,1712
BZN|SE3,21.12.2022 15:00 - 21.12.2022 16:00 (CET/CEST),0,918,5782,984,0,1669
BZN|SE3,21.12.2022 16:00 - 21.12.2022 17:00 (CET/CEST),0,915,5794,1023,0,1691
BZN|SE3,21.12.2022 17:00 - 21.12.2022 18:00 (CET/CEST),0,916,5793,988,0,1709
BZN|SE3,21.12.2022 18:00 - 21.12.2022 19:00 (CET/CEST),0,917,5795,986,0,1711
BZN|SE3,21.12.2022 19:00 - 21.12.2022 20:00 (CET/CEST),0,903,5795,986,0,1783
BZN|SE3,21.12.2022 20:00 - 21.12.2022 21:00 (CET/CEST),0,883,5795,981,0,1843
BZN|SE3,21.12.2022 21:00 - 21.12.2022 22:00 (CET/CEST),0,788,5794,967,0,1865
BZN|SE3,21.12.2022 22:00 - 21.12.2022 23:00 (CET/CEST),0,721,5795,984,0,1805
BZN|SE3,21.12.2022 23:00 - 22.12.2022 00:00 (CET/CEST),0,639,5796,982,0,1768
BZN|SE3,22.12.2022 00:00 - 22.12.2022 01:00 (CET/CEST),0,608,5793,993,0,1727
BZN|SE3,22.12.2022 01:00 - 22.12.2022 02:00 (CET/CEST),0,597,5793,997,0,1764
BZN|SE3,22.12.2022 02:00 - 22.12.2022 03:00 (CET/CEST),0,593,5793,992,0,1745
BZN|SE3,22.12.2022 03:00 - 22.12.2022 04:00 (CET/CEST),0,590,5793,995,0,1715
BZN|SE3,22.12.2022 04:00 - 22.12.2022 05:00 (CET/CEST),0,591,5793,997,0,1685
BZN|SE3,22.12.2022 05:00 - 22.12.2022 06:00 (CET/CEST),0,621,5791,981,0,1616
BZN|SE3,22.12.2022 06:00 - 22.12.2022 07:00 (CET/CEST),0,753,5793,1004,0,1584
BZN|SE3,22.12.2022 07:00 - 22.12.2022 08:00 (CET/CEST),0,893,5792,984,0,1539
BZN|SE3,22.12.2022 08:00 - 22.12.2022 09:00 (CET/CEST),0,922,5790,982,0,1518
BZN|SE3,22.12.2022 09:00 - 22.12.2022 10:00 (CET/CEST),0,917,5789,980,0,1463
BZN|SE3,22.12.2022 10:00 - 22.12.2022 11:00 (CET/CEST),0,917,5790,980,1,1439
BZN|SE3,22.12.2022 11:00 - 22.12.2022 12:00 (CET/CEST),0,911,5790,985,2,1346
BZN|SE3,22.12.2022 12:00 - 22.12.2022 13:00 (CET/CEST),0,907,5791,998,3,1316
BZN|SE3,22.12.2022 13:00 - 22.12.2022 14:00 (CET/CEST),0,898,5789,1002,2,1241
BZN|SE3,22.12.2022 14:00 - 22.12.2022 15:00 (CET/CEST),0,895,5790,1010,0,1132
BZN|SE3,22.12.2022 15:00 - 22.12.2022 16:00 (CET/CEST),0,890,5791,1018,0,1044
BZN|SE3,22.12.2022 16:00 - 22.12.2022 17:00 (CET/CEST),0,876,5792,1012,0,972
BZN|SE3,22.12.2022 17:00 - 22.12.2022 18:00 (CET/CEST),0,877,5793,1017,0,914
BZN|SE3,22.12.2022 18:00 - 22.12.2022 19:00 (CET/CEST),0,877,5794,1021,0,912
BZN|SE3,22.12.2022 19:00 - 22.12.2022 20:00 (CET/CEST),0,847,5794,1019,0,943
BZN|SE3,22.12.2022 20:00 - 22.12.2022 21:00 (CET/CEST),0,823,5793,1015,0,1017
BZN|SE3,22.12.2022 21:00 - 22.12.2022 22:00 (CET/CEST),0,739,5793,1000,0,1097
BZN|SE3,22.12.2022 22:00 - 22.12.2022 23:00 (CET/CEST),0,668,5792,978,0,1134
BZN|SE3,22.12.2022 23:00 - 23.12.2022 00:00 (CET/CEST),0,615,5791,975,0,1218
BZN|SE3,23.12.2022 00:00 - 23.12.2022 01:00 (CET/CEST),0,576,5790,950,0,1279
BZN|SE3,23.12.2022 01:00 - 23.12.2022 02:00 (CET/CEST),0,562,5789,947,0,1302
BZN|SE3,23.12.2022 02:00 - 23.12.2022 03:00 (CET/CEST),0,562,5789,985,0,1248
BZN|SE3,23.12.2022 03:00 - 23.12.2022 04:00 (CET/CEST),0,560,5789,988,0,1202
BZN|SE3,23.12.2022 04:00 - 23.12.2022 05:00 (CET/CEST),0,563,5789,994,0,1132
BZN|SE3,23.12.2022 05:00 - 23.12.2022 06:00 (CET/CEST),0,624,5789,998,0,1056
BZN|SE3,23.12.2022 06:00 - 23.12.2022 07:00 (CET/CEST),0,740,5788,1007,0,967
BZN|SE3,23.12.2022 07:00 - 23.12.2022 08:00 (CET/CEST),0,857,5789,1008,0,915
BZN|SE3,23.12.2022 08:00 - 23.12.2022 09:00 (CET/CEST),0,944,5788,1050,0,851
BZN|SE3,23.12.2022 09:00 - 23.12.2022 10:00 (CET/CEST),0,996,5788,1094,1,804
BZN|SE3,23.12.2022 10:00 - 23.12.2022 11:00 (CET/CEST),0,974,5790,1100,4,742
BZN|SE3,23.12.2022 11:00 - 23.12.2022 12:00 (CET/CEST),0,977,5788,1125,8,686
BZN|SE3,23.12.2022 12:00 - 23.12.2022 13:00 (CET/CEST),0,980,5789,1147,9,573
BZN|SE3,23.12.2022 13:00 - 23.12.2022 14:00 (CET/CEST),0,980,5789,1167,6,536
BZN|SE3,23.12.2022 14:00 - 23.12.2022 15:00 (CET/CEST),0,979,5788,1187,2,583
BZN|SE3,23.12.2022 15:00 - 23.12.2022 16:00 (CET/CEST),0,947,5788,1203,0,586
BZN|SE3,23.12.2022 16:00 - 23.12.2022 17:00 (CET/CEST),0,938,5789,1206,0,594
BZN|SE3,23.12.2022 17:00 - 23.12.2022 18:00 (CET/CEST),0,947,5788,1209,0,613
BZN|SE3,23.12.2022 18:00 - 23.12.2022 19:00 (CET/CEST),0,946,5788,1204,0,611
BZN|SE3,23.12.2022 19:00 - 23.12.2022 20:00 (CET/CEST),0,931,5788,1194,0,616
BZN|SE3,23.12.2022 20:00 - 23.12.2022 21:00 (CET/CEST),0,834,5790,1196,0,630
BZN|SE3,23.12.2022 21:00 - 23.12.2022 22:00 (CET/CEST),0,734,5789,1188,0,603
BZN|SE3,23.12.2022 22:00 - 23.12.2022 23:00 (CET/CEST),0,663,5788,1178,0,584
BZN|SE3,23.12.2022 23:00 - 24.12.2022 00:00 (CET/CEST),0,585,5789,1146,0,621
BZN|SE3,24.12.2022 00:00 - 24.12.2022 01:00 (CET/CEST),0,549,5792,1075,0,586
BZN|SE3,24.12.2022 01:00 - 24.12.2022 02:00 (CET/CEST),0,527,5790,1057,0,569
BZN|SE3,24.12.2022 02:00 - 24.12.2022 03:00 (CET/CEST),0,524,5792,1048,0,558
BZN|SE3,24.12.2022 03:00 - 24.12.2022 04:00 (CET/CEST),0,523,5793,1061,0,583
BZN|SE3,24.12.2022 04:00 - 24.12.2022 05:00 (CET/CEST),0,519,5792,1061,0,540
BZN|SE3,24.12.2022 05:00 - 24.12.2022 06:00 (CET/CEST),0,520,5791,1063,0,467
BZN|SE3,24.12.2022 06:00 - 24.12.2022 07:00 (CET/CEST),0,524,5792,1092,0,452
BZN|SE3,24.12.2022 07:00 - 24.12.2022 08:00 (CET/CEST),0,561,5791,1146,0,400
BZN|SE3,24.12.2022 08:00 - 24.12.2022 09:00 (CET/CEST),0,617,5791,1212,0,359
BZN|SE3,24.12.2022 09:00 - 24.12.2022 10:00 (CET/CEST),0,679,5790,1202,1,352
BZN|SE3,24.12.2022 10:00 - 24.12.2022 11:00 (CET/CEST),0,705,5791,1189,6,356
BZN|SE3,24.12.2022 11:00 - 24.12.2022 12:00 (CET/CEST),0,708,5791,1200,11,363
BZN|SE3,24.12.2022 12:00 - 24.12.2022 13:00 (CET/CEST),0,716,5790,1226,10,367
BZN|SE3,24.12.2022 13:00 - 24.12.2022 14:00 (CET/CEST),0,720,5791,1226,6,347
BZN|SE3,24.12.2022 14:00 - 24.12.2022 15:00 (CET/CEST),0,740,5791,1231,2,330
BZN|SE3,24.12.2022 15:00 - 24.12.2022 16:00 (CET/CEST),0,751,5791,1234,0,326
BZN|SE3,24.12.2022 16:00 - 24.12.2022 17:00 (CET/CEST),0,796,5789,1235,0,291
BZN|SE3,24.12.2022 17:00 - 24.12.2022 18:00 (CET/CEST),0,796,5790,1237,0,256
BZN|SE3,24.12.2022 18:00 - 24.12.2022 19:00 (CET/CEST),0,758,5790,1190,0,246
BZN|SE3,24.12.2022 19:00 - 24.12.2022 20:00 (CET/CEST),0,742,5790,1153,0,248
BZN|SE3,24.12.2022 20:00 - 24.12.2022 21:00 (CET/CEST),0,762,5791,1135,0,237
BZN|SE3,24.12.2022 21:00 - 24.12.2022 22:00 (CET/CEST),0,718,5792,1114,0,252
BZN|SE3,24.12.2022 22:00 - 24.12.2022 23:00 (CET/CEST),0,685,5793,1011,0,286
BZN|SE3,24.12.2022 23:00 - 25.12.2022 00:00 (CET/CEST),0,666,5793,963,0,310
BZN|SE3,25.12.2022 00:00 - 25.12.2022 01:00 (CET/CEST),0,555,5793,843,0,366
BZN|SE3,25.12.2022 01:00 - 25.12.2022 02:00 (CET/CEST),0,524,5793,898,0,397
BZN|SE3,25.12.2022 02:00 - 25.12.2022 03:00 (CET/CEST),0,523,5793,909,0,442
BZN|SE3,25.12.2022 03:00 - 25.12.2022 04:00 (CET/CEST),0,521,5793,863,0,492
BZN|SE3,25.12.2022 04:00 - 25.12.2022 05:00 (CET/CEST),0,521,5794,852,0,543
BZN|SE3,25.12.2022 05:00 - 25.12.2022 06:00 (CET/CEST),0,522,5794,854,0,637
BZN|SE3,25.12.2022 06:00 - 25.12.2022 07:00 (CET/CEST),0,528,5794,859,0,731
BZN|SE3,25.12.2022 07:00 - 25.12.2022 08:00 (CET/CEST),0,567,5795,897,0,842
BZN|SE3,25.12.2022 08:00 - 25.12.2022 09:00 (CET/CEST),0,691,5794,939,0,910
BZN|SE3,25.12.2022 09:00 - 25.12.2022 10:00 (CET/CEST),0,747,5795,938,1,1012
BZN|SE3,25.12.2022 10:00 - 25.12.2022 11:00 (CET/CEST),0,782,5795,941,2,1035
BZN|SE3,25.12.2022 11:00 - 25.12.2022 12:00 (CET/CEST),0,789,5794,948,5,1062
BZN|SE3,25.12.2022 12:00 - 25.12.2022 13:00 (CET/CEST),0,791,5794,964,5,1134
BZN|SE3,25.12.2022 13:00 - 25.12.2022 14:00 (CET/CEST),0,788,5793,972,2,1256
BZN|SE3,25.12.2022 14:00 - 25.12.2022 15:00 (CET/CEST),0,789,5794,977,0,1358
BZN|SE3,25.12.2022 15:00 - 25.12.2022 16:00 (CET/CEST),0,789,5793,937,0,1493
BZN|SE3,25.12.2022 16:00 - 25.12.2022 17:00 (CET/CEST),0,832,5794,934,0,1633
BZN|SE3,25.12.2022 17:00 - 25.12.2022 18:00 (CET/CEST),0,818,5794,915,0,1681
BZN|SE3,25.12.2022 18:00 - 25.12.2022 19:00 (CET/CEST),0,779,5794,935,0,1747
BZN|SE3,25.12.2022 19:00 - 25.12.2022 20:00 (CET/CEST),0,752,5794,917,0,1777
BZN|SE3,25.12.2022 20:00 - 25.12.2022 21:00 (CET/CEST),0,658,5794,854,0,1801
BZN|SE3,25.12.2022 21:00 - 25.12.2022 22:00 (CET/CEST),0,560,5793,820,0,1721
BZN|SE3,25.12.2022 22:00 - 25.12.2022 23:00 (CET/CEST),0,531,5793,803,0,1690
BZN|SE3,25.12.2022 23:00 - 26.12.2022 00:00 (CET/CEST),0,512,5793,794,0,1679
BZN|SE3,26.12.2022 00:00 - 26.12.2022 01:00 (CET/CEST),0,504,5795,749,0,1689
BZN|SE3,26.12.2022 01:00 - 26.12.2022 02:00 (CET/CEST),0,502,5795,718,0,1682
BZN|SE3,26.12.2022 02:00 - 26.12.2022 03:00 (CET/CEST),0,499,5794,711,0,1635
BZN|SE3,26.12.2022 03:00 - 26.12.2022 04:00 (CET/CEST),0,501,5795,715,0,1619
BZN|SE3,26.12.2022 04:00 - 26.12.2022 05:00 (CET/CEST),0,495,5794,728,0,1575
BZN|SE3,26.12.2022 05:00 - 26.12.2022 06:00 (CET/CEST),0,496,5794,745,0,1552
BZN|SE3,26.12.2022 06:00 - 26.12.2022 07:00 (CET/CEST),0,496,5794,760,0,1507
BZN|SE3,26.12.2022 07:00 - 26.12.2022 08:00 (CET/CEST),0,511,5791,783,0,1503
BZN|SE3,26.12.2022 08:00 - 26.12.2022 09:00 (CET/CEST),0,522,5764,814,0,1475
BZN|SE3,26.12.2022 09:00 - 26.12.2022 10:00 (CET/CEST),0,527,5744,849,0,1460
BZN|SE3,26.12.2022 10:00 - 26.12.2022 11:00 (CET/CEST),0,608,5775,862,1,1437
BZN|SE3,26.12.2022 11:00 - 26.12.2022 12:00 (CET/CEST),0,647,5790,860,2,1418
BZN|SE3,26.12.2022 12:00 - 26.12.2022 13:00 (CET/CEST),0,617,5793,851,2,1445
BZN|SE3,26.12.2022 13:00 - 26.12.2022 14:00 (CET/CEST),0,616,5792,852,1,1501
BZN|SE3,26.12.2022 14:00 - 26.12.2022 15:00 (CET/CEST),0,616,5794,851,1,1523
BZN|SE3,26.12.2022 15:00 - 26.12.2022 16:00 (CET/CEST),0,614,5794,847,0,1521
BZN|SE3,26.12.2022 16:00 - 26.12.2022 17:00 (CET/CEST),0,619,5793,844,0,1492
BZN|SE3,26.12.2022 17:00 - 26.12.2022 18:00 (CET/CEST),0,618,5794,843,0,1497
BZN|SE3,26.12.2022 18:00 - 26.12.2022 19:00 (CET/CEST),0,621,5795,842,0,1513
BZN|SE3,26.12.2022 19:00 - 26.12.2022 20:00 (CET/CEST),0,617,5794,831,0,1544
BZN|SE3,26.12.2022 20:00 - 26.12.2022 21:00 (CET/CEST),0,599,5794,821,0,1634
BZN|SE3,26.12.2022 21:00 - 26.12.2022 22:00 (CET/CEST),0,584,5794,811,0,1778
BZN|SE3,26.12.2022 22:00 - 26.12.2022 23:00 (CET/CEST),0,514,5795,771,0,1850
BZN|SE3,26.12.2022 23:00 - 27.12.2022 00:00 (CET/CEST),0,494,5795,737,0,1948
BZN|SE3,27.12.2022 00:00 - 27.12.2022 01:00 (CET/CEST),0,503,5795,692,0,2092
BZN|SE3,27.12.2022 01:00 - 27.12.2022 02:00 (CET/CEST),0,498,5793,676,0,2083
BZN|SE3,27.12.2022 02:00 - 27.12.2022 03:00 (CET/CEST),0,502,5793,676,0,2035
BZN|SE3,27.12.2022 03:00 - 27.12.2022 04:00 (CET/CEST),0,497,5794,677,0,1998
BZN|SE3,27.12.2022 04:00 - 27.12.2022 05:00 (CET/CEST),0,496,5794,692,0,2041
BZN|SE3,27.12.2022 05:00 - 27.12.2022 06:00 (CET/CEST),0,502,5794,725,0,2086
BZN|SE3,27.12.2022 06:00 - 27.12.2022 07:00 (CET/CEST),0,527,5794,793,0,2193
BZN|SE3,27.12.2022 07:00 - 27.12.2022 08:00 (CET/CEST),0,613,5794,821,0,2306
BZN|SE3,27.12.2022 08:00 - 27.12.2022 09:00 (CET/CEST),0,655,5793,834,0,2334
BZN|SE3,27.12.2022 09:00 - 27.12.2022 10:00 (CET/CEST),0,676,5794,836,1,2369
BZN|SE3,27.12.2022 10:00 - 27.12.2022 11:00 (CET/CEST),0,700,5794,870,6,2395
BZN|SE3,27.12.2022 11:00 - 27.12.2022 12:00 (CET/CEST),0,747,5792,879,12,2364
BZN|SE3,27.12.2022 12:00 - 27.12.2022 13:00 (CET/CEST),0,753,5792,881,13,2345
BZN|SE3,27.12.2022 13:00 - 27.12.2022 14:00 (CET/CEST),0,800,5795,894,8,2346
BZN|SE3,27.12.2022 14:00 - 27.12.2022 15:00 (CET/CEST),0,834,5794,933,2,2355
BZN|SE3,27.12.2022 15:00 - 27.12.2022 16:00 (CET/CEST),0,895,5794,966,1,2381
BZN|SE3,27.12.2022 16:00 - 27.12.2022 17:00 (CET/CEST),0,930,5795,966,0,2369
BZN|SE3,27.12.2022 17:00 - 27.12.2022 18:00 (CET/CEST),0,935,5794,963,0,2322
BZN|SE3,27.12.2022 18:00 - 27.12.2022 19:00 (CET/CEST),0,934,5796,960,0,2247
BZN|SE3,27.12.2022 19:00 - 27.12.2022 20:00 (CET/CEST),0,879,5795,958,0,2165
BZN|SE3,27.12.2022 20:00 - 27.12.2022 21:00 (CET/CEST),0,748,5795,948,0,2092
BZN|SE3,27.12.2022 21:00 - 27.12.2022 22:00 (CET/CEST),0,607,5795,893,0,1990
BZN|SE3,27.12.2022 22:00 - 27.12.2022 23:00 (CET/CEST),0,551,5795,849,0,1899
BZN|SE3,27.12.2022 23:00 - 28.12.2022 00:00 (CET/CEST),0,536,5793,829,0,1698
BZN|SE3,28.12.2022 00:00 - 28.12.2022 01:00 (CET/CEST),0,530,5794,808,0,1514
BZN|SE3,28.12.2022 01:00 - 28.12.2022 02:00 (CET/CEST),0,533,5795,808,0,1320
BZN|SE3,28.12.2022 02:00 - 28.12.2022 03:00 (CET/CEST),0,534,5793,808,0,1093
BZN|SE3,28.12.2022 03:00 - 28.12.2022 04:00 (CET/CEST),0,532,5795,813,0,976
BZN|SE3,28.12.2022 04:00 - 28.12.2022 05:00 (CET/CEST),0,530,5795,816,0,853
